plate,row,fly,sex,pcvl,full,partial,acvl,log vein loss,extra vein,
plate13,f,2,m,1,1,0,1,1,0,
plate13,f,3,m,0,0,0,0,0,0,
plate13,f,4,m,1,1,0,1,0,0,
plate13,f,5,m,0,0,0,0,0,0,
plate13,f,6,m,0,0,0,0,0,0,
plate13,f,7,m,1,1,0,1,0,0,
plate13,f,8,m,0,0,0,0,1,0,
plate13,f,9,m,0,0,0,0,0,0,
plate13,f,10,m,0,0,0,0,0,0,
plate13,f,11,m,0,0,0,0,0,0,
plate13,f,12,m,0,0,0,0,0,0,
plate13,g,1,f,0,0,0,0,1,0,
plate13,g,2,f,0,0,0,0,0,0,
plate13,g,3,f,0,0,0,0,0,0,
plate13,g,4,f,0,0,0,0,0,0,
plate13,g,5,f,1,0,1,0,0,0,
plate13,g,6,f,1,1,0,1,1,0,
plate13,g,7,f,0,0,0,0,0,0,
plate13,g,8,f,1,1,0,1,1,0,
plate13,g,9,f,0,0,0,0,0,0,
plate13,g,10,f,0,0,0,0,0,0,
plate13,g,11,f,0,0,0,0,0,0,
plate13,g,12,f,0,0,0,0,0,0,
plate13,h,1,m,1,1,0,1,0,0,
plate13,h,2,m,1,1,0,0,1,1,
plate13,h,3,m,0,0,0,0,1,0,
plate13,h,4,m,1,1,0,0,0,0,
plate13,h,5,m,0,0,0,0,0,0,
plate13,h,6,m,0,0,0,0,0,0,
plate13,h,7,m,0,0,0,0,0,0,
plate13,h,8,m,0,0,0,0,0,0,
plate13,h,9,m,1,1,0,1,1,0,
plate13,h,10,m,1,1,0,0,0,0,
plate13,h,11,m,0,0,0,0,0,0,
plate13,h,12,m,0,0,0,0,0,0,
plate14,a,1,f,0,0,0,0,0,0,
plate14,a,2,f,0,0,0,0,0,0,
plate14,a,3,f,0,0,0,0,0,0,
plate14,a,4,f,0,0,0,0,0,0,
plate14,a,5,f,0,0,0,0,0,0,
plate14,a,6,f,0,0,0,0,0,0,
plate14,a,7,f,0,0,0,0,0,0,
plate14,a,8,f,1,0,1,0,0,0,
plate14,a,9,f,0,0,0,0,0,0,
plate14,a,10,f,0,0,0,0,0,0,
plate14,a,11,f,0,0,0,0,0,0,
plate14,a,12,f,0,0,0,0,0,0,
plate14,b,1,m,0,0,0,0,0,0,
plate14,b,2,m,1,0,1,1,1,0,
plate14,b,3,m,0,0,0,0,1,0,
plate14,b,4,m,1,1,0,1,1,0,
plate14,b,5,m,1,1,0,1,1,1,
plate14,b,6,m,1,1,0,1,0,0,
plate14,b,7,m,0,0,0,0,0,0,
plate14,b,8,m,0,0,0,0,0,0,
plate14,b,9,m,0,0,0,0,0,0,
plate14,b,10,m,0,0,0,0,0,0,
plate14,b,11,m,0,0,0,0,0,0,
plate14,b,12,m,0,0,0,0,0,0,
plate14,c,1,f,0,0,0,0,0,0,
plate14,c,2,f,1,0,1,0,0,0,
plate14,c,3,f,0,0,0,0,0,0,
plate14,c,4,f,0,0,0,0,0,0,
plate14,c,5,f,1,1,0,0,NA,0,
plate14,c,6,f,0,0,0,0,0,0,
plate14,c,7,f,0,0,0,0,0,0,
plate14,c,8,f,1,1,0,1,0,0,
plate14,c,9,f,0,0,0,1,0,1,
plate14,c,10,f,1,0,1,0,0,0,
plate14,c,11,f,0,0,0,0,0,0,
plate14,c,12,f,0,0,0,0,0,1,
plate14,d,1,m,0,0,0,0,0,0,
plate14,d,2,m,0,0,0,0,0,0,
plate14,d,3,m,0,0,0,0,0,0,
plate14,d,4,m,0,0,0,0,0,0,
plate14,d,5,m,0,0,0,0,0,0,
plate14,d,6,m,1,0,1,0,0,0,
plate14,d,7,m,0,0,0,0,0,0,
plate14,d,8,m,0,0,0,0,0,0,
plate14,d,9,m,1,0,1,0,0,0,
plate14,d,10,m,0,0,0,0,0,0,
plate14,d,11,m,0,0,0,0,0,0,
plate14,d,12,m,1,1,0,1,0,0,
plate14,e,1,f,0,0,0,0,0,0,
plate14,e,2,f,0,0,0,0,0,0,
plate14,e,3,f,0,0,0,0,1,0,
plate14,e,4,f,1,1,0,0,1,0,
plate14,e,5,f,1,1,0,1,1,0,
plate14,e,6,f,1,1,0,1,0,0,
plate14,e,7,f,0,0,0,0,0,0,
plate14,e,8,f,0,0,0,0,0,0,
plate14,e,9,f,0,0,0,0,0,0,
plate14,e,10,f,1,0,1,0,NA,0,
plate14,e,11,f,0,0,0,0,0,0,
plate14,e,12,f,0,0,0,0,0,0,
plate14,f,1,m,0,0,0,0,0,0,
plate14,f,2,m,0,0,0,0,0,0,
plate14,f,3,m,1,1,0,1,NA,0,
plate14,f,4,m,1,1,0,1,1,0,
plate14,f,5,m,0,0,0,0,0,0,
plate14,f,6,m,0,0,0,0,0,0,
plate14,f,7,m,0,0,0,0,0,0,
plate14,f,8,m,0,0,0,0,0,0,
plate14,f,9,m,1,1,0,0,0,0,
plate14,f,10,m,0,0,0,0,0,0,
plate14,f,11,m,0,0,0,0,0,0,
plate14,f,12,m,0,0,0,0,0,0,
plate14,g,1,f,0,0,0,0,0,0,
plate14,g,2,f,1,0,1,0,0,1,
plate14,g,3,f,0,0,0,0,0,0,
plate14,g,4,f,0,0,0,0,0,0,
plate14,g,5,f,1,0,1,1,1,0,
plate14,g,6,f,0,0,0,0,0,0,
plate14,g,7,f,0,0,0,0,0,0,
plate14,g,8,f,0,0,0,0,0,0,
plate14,g,9,f,1,1,0,1,0,1,
plate14,g,10,f,1,1,0,1,NA,0,
plate14,g,11,f,1,1,0,1,0,0,
plate14,g,12,f,0,0,0,0,0,0,
plate14,h,1,m,0,0,0,0,0,0,
plate14,h,2,m,0,0,0,0,0,0,
plate14,h,3,m,0,0,0,0,0,0,
plate14,h,4,m,1,0,1,1,1,0,
plate14,h,5,m,0,0,0,0,0,0,
plate14,h,6,m,1,1,0,1,1,1,
plate14,h,7,m,0,0,0,0,0,0,
plate14,h,8,m,1,1,0,1,0,0,
plate14,h,9,m,0,0,0,0,0,0,
plate14,h,10,m,0,0,0,0,0,0,
plate14,h,11,m,0,0,0,0,0,0,
plate14,h,12,m,0,0,0,0,0,0,
plate15,a,1,f,0,0,0,0,0,0,
plate15,a,2,f,1,0,1,0,0,0,
plate15,a,3,f,0,0,0,0,0,0,
plate15,a,4,f,0,0,0,0,0,0,
plate15,a,5,f,0,0,0,0,0,0,
plate15,a,6,f,0,0,0,0,0,0,
plate15,a,7,f,0,0,0,0,0,0,
plate15,a,8,f,1,1,0,1,0,0,
plate15,a,9,f,1,0,1,0,0,0,
plate15,a,10,f,1,0,1,0,0,1,
plate15,a,11,f,1,1,0,1,1,0,
plate15,a,12,f,0,0,0,0,0,0,
plate15,b,1,m,0,0,0,0,0,0,
plate15,b,2,m,0,0,0,0,0,0,
plate15,b,3,m,0,0,0,0,0,0,
plate15,b,4,m,0,0,0,0,0,0,
plate15,b,5,m,1,1,0,1,0,0,
plate15,b,6,m,0,0,0,0,0,0,
plate15,b,7,m,0,0,0,0,0,0,
plate15,b,8,m,0,0,0,0,0,0,
plate15,b,9,m,0,0,0,0,0,0,
plate15,b,10,m,0,0,0,0,0,0,
plate15,b,11,m,1,1,0,1,1,0,
plate15,b,12,m,0,0,0,0,0,0,
plate15,c,1,f,1,1,0,1,1,1,
plate15,c,2,f,0,0,0,0,0,0,
plate15,c,3,f,1,1,0,1,1,0,
plate15,c,4,f,0,0,0,0,0,0,
plate15,c,5,f,1,0,1,0,0,1,
plate15,c,6,f,0,0,0,0,0,1,
plate15,c,7,f,0,0,0,0,0,0,
plate15,c,8,f,0,0,0,0,0,0,
plate15,c,9,f,0,0,0,0,0,0,
plate15,c,10,f,0,0,0,0,0,0,
plate15,c,11,f,1,1,0,1,1,0,
plate15,c,12,f,0,0,0,0,0,0,
plate15,d,1,m,1,1,0,1,0,0,
plate15,d,2,m,0,0,0,0,0,0,
plate15,d,3,m,0,0,0,0,0,0,
plate15,d,4,m,0,0,0,0,0,0,
plate15,d,5,m,0,0,0,0,0,0,
plate15,d,6,m,0,0,0,0,0,0,
plate15,d,7,m,0,0,0,0,0,0,
plate15,d,8,m,0,0,0,0,0,0,
plate15,d,9,m,1,1,0,1,1,0,
plate15,d,10,m,0,0,0,0,0,0,
plate15,d,11,m,0,0,0,0,0,0,
plate15,d,12,m,1,0,1,1,1,0,
plate15,e,1,f,0,0,0,0,0,0,
plate15,e,2,f,0,0,0,0,0,0,
plate15,e,3,f,0,0,0,0,0,0,
plate15,e,4,f,0,0,0,0,0,0,
plate15,e,5,f,0,0,0,0,0,0,
plate15,e,6,f,1,1,0,1,1,0,
plate15,e,7,f,0,0,0,0,0,0,
plate15,e,8,f,0,0,0,0,0,0,
plate15,e,9,f,0,0,0,0,0,0,
plate15,e,10,f,0,0,0,0,0,0,
plate15,e,11,f,1,1,0,0,0,1,
plate15,e,12,f,1,1,0,1,1,0,
plate15,f,1,m,0,0,0,0,0,0,
plate15,f,2,m,0,0,0,0,0,0,
plate15,f,3,m,0,0,0,0,0,0,
plate15,f,4,m,0,0,0,0,0,0,
plate15,f,5,m,0,0,0,0,0,0,
plate15,f,6,m,0,0,0,0,0,0,
plate15,f,7,m,0,0,0,0,0,0,
plate15,f,8,m,1,1,0,1,0,0,
plate15,f,9,m,0,0,0,0,0,0,
plate15,f,10,m,0,0,0,0,0,0,
plate15,f,11,m,0,0,0,0,0,0,
plate15,f,12,m,0,0,0,0,0,0,
plate15,g,1,f,0,0,0,0,0,0,
plate15,g,2,f,0,0,0,0,0,0,
plate15,g,3,f,0,0,0,0,0,0,
plate15,g,4,f,0,0,0,0,0,0,
plate15,g,5,f,0,0,0,0,0,0,
plate15,g,6,f,0,0,0,0,0,0,
plate15,g,7,f,0,0,0,0,0,0,
plate15,g,8,f,1,0,1,0,0,0,
plate15,g,9,f,1,0,1,0,0,0,
plate15,g,10,f,1,0,1,0,0,0,
plate15,g,11,f,1,1,0,1,1,0,
plate15,g,12,f,0,0,0,0,0,0,
plate15,h,1,m,1,1,0,0,1,0,
plate15,h,2,m,1,1,0,1,0,0,
plate15,h,3,m,0,0,0,0,0,0,
plate15,h,4,m,0,0,0,0,1,0,
plate15,h,5,m,0,0,0,0,0,0,
plate15,h,6,m,0,0,0,0,0,0,
plate15,h,7,m,0,0,0,0,0,0,
plate15,h,8,m,1,1,0,1,0,0,
plate15,h,9,m,0,0,0,0,0,0,
plate15,h,10,m,0,0,0,0,0,0,
plate15,h,11,m,0,0,0,0,0,0,
plate15,h,12,m,0,0,0,0,0,0,
plate16,a,1,f,1,0,1,0,0,0,
plate16,a,2,f,0,0,0,0,0,0,
plate16,a,3,f,0,0,0,0,0,0,
plate16,a,4,f,0,0,0,0,0,0,
plate16,a,5,f,0,0,0,0,0,0,
plate16,a,6,f,1,0,1,0,0,0,
plate16,a,7,f,1,0,1,0,0,0,
plate16,a,8,f,1,0,1,0,0,0,
plate16,a,9,f,1,0,1,0,1,0,
plate16,a,10,f,1,1,0,1,0,0,
plate16,a,11,f,1,0,1,0,0,0,
plate16,a,12,f,0,0,0,0,0,0,
plate16,b,1,m,1,1,0,1,0,0,
plate16,b,2,m,0,0,0,0,0,0,
plate16,b,3,m,0,0,0,0,0,0,
plate16,b,4,m,0,0,0,0,0,0,
plate16,b,5,m,0,0,0,0,0,0,
plate16,b,6,m,0,0,0,0,0,0,
plate16,b,7,m,1,1,0,1,1,0,
plate16,b,8,m,0,0,0,0,0,0,
plate16,b,9,m,0,0,0,0,0,0,
plate16,b,10,m,0,0,0,0,0,0,
plate16,b,11,m,0,0,0,0,0,0,
plate16,b,12,m,0,0,0,0,0,0,
plate16,c,1,f,0,0,0,0,0,0,
plate16,c,2,f,0,0,0,0,0,0,
plate16,c,3,f,0,0,0,0,0,0,
plate16,c,4,f,1,1,0,1,0,0,
plate16,c,5,f,0,0,0,0,0,0,
plate16,c,6,f,0,0,0,0,0,0,
plate16,c,7,f,0,0,0,0,0,0,
plate16,c,8,f,1,0,1,0,0,0,
plate16,c,9,f,1,0,1,1,0,0,
plate16,c,10,f,0,0,0,0,0,0,
plate16,c,11,f,0,0,0,0,0,0,
plate16,c,12,f,0,0,0,0,0,0,
plate16,d,1,m,0,0,0,0,0,0,
plate16,d,2,m,0,0,0,0,0,0,
plate16,d,3,m,0,0,0,0,0,0,
plate16,d,4,m,0,0,0,0,0,0,
plate16,d,5,m,1,1,0,1,1,0,
plate16,d,6,m,0,0,0,0,0,0,
plate16,d,7,m,0,0,0,0,1,0,
plate16,d,8,m,0,0,0,0,0,0,
plate16,d,9,m,0,0,0,0,0,0,
plate16,d,10,m,0,0,0,0,0,0,
plate16,d,11,m,0,0,0,0,0,0,
plate16,d,12,m,0,0,0,0,0,0,
plate16,e,1,f,0,0,0,0,0,0,
plate16,e,2,f,0,0,0,0,0,0,
plate16,e,3,f,0,0,0,0,0,0,
plate16,e,4,f,0,0,0,0,0,0,
plate16,e,5,f,0,0,0,0,0,0,
plate16,e,6,f,1,1,0,1,0,0,
plate16,e,7,f,0,0,0,0,0,0,
plate16,e,8,f,0,0,0,0,0,0,
plate16,e,9,f,0,0,0,0,0,0,
plate16,e,10,f,0,0,0,0,0,0,
plate16,e,11,f,1,1,0,1,0,0,
plate16,e,12,f,1,0,1,0,1,0,
plate16,f,1,m,0,0,0,0,0,0,
plate16,f,2,m,0,0,0,0,0,0,
plate16,f,3,m,0,0,0,0,0,0,
plate16,f,4,m,1,0,1,1,1,0,
plate16,f,5,m,0,0,0,0,0,0,
plate16,f,6,m,0,0,0,0,0,0,
plate16,f,7,m,0,0,0,0,0,0,
plate16,f,8,m,0,0,0,0,0,0,
plate16,f,9,m,1,0,1,1,0,0,
plate16,f,10,m,0,0,0,0,0,0,
plate16,f,11,m,0,0,0,0,0,0,
plate16,f,12,m,0,0,0,0,0,0,
plate16,g,1,f,1,1,0,1,0,0,
plate16,g,2,f,1,1,0,1,0,0,
plate16,g,3,f,0,0,0,0,0,1,
plate16,g,4,f,0,0,0,0,0,0,
plate16,g,5,f,0,0,0,0,0,0,
plate16,g,6,f,1,1,0,1,0,0,
plate16,g,7,f,0,0,0,0,0,0,
plate16,g,8,f,1,0,1,1,1,1,
plate16,g,9,f,0,0,0,0,0,0,
plate16,g,10,f,0,0,0,0,0,0,
plate16,g,11,f,0,0,0,0,0,0,
plate16,g,12,f,0,0,0,0,1,1,
plate16,h,1,m,0,0,0,0,0,0,
plate16,h,2,m,1,1,0,0,1,0,
plate16,h,3,m,0,0,0,0,0,0,
plate16,h,4,m,0,0,0,0,0,0,
plate16,h,5,m,0,0,0,0,0,0,
plate16,h,6,m,0,0,0,0,0,0,
plate16,h,7,m,0,0,0,0,0,0,
plate16,h,8,m,1,0,1,0,0,0,
plate16,h,9,m,0,0,0,0,0,0,
plate16,h,10,m,0,0,0,0,0,0,
plate16,h,11,m,0,0,0,0,0,0,
plate16,h,12,m,0,0,0,0,0,0,
plate17,a,1,f,0,0,0,0,0,0,
plate17,a,2,f,1,0,1,0,0,0,
plate17,a,3,f,1,1,0,1,1,0,
plate17,a,4,f,0,0,0,0,0,0,
plate17,a,5,f,0,0,0,0,0,0,
plate17,a,6,f,0,0,0,0,0,0,
plate17,a,7,f,1,1,0,1,1,0,
plate17,a,8,f,1,1,0,1,0,0,
plate17,a,9,f,0,0,0,0,0,0,
plate17,a,10,f,0,0,0,0,0,0,
plate17,a,11,f,0,0,0,0,0,0,
plate17,a,12,f,1,1,0,1,1,0,
plate17,b,1,m,0,0,0,0,0,1,
plate17,b,2,m,0,0,0,0,0,0,
plate17,b,3,m,0,0,0,0,0,0,
plate17,b,4,m,0,0,0,0,0,0,
plate17,b,5,m,1,1,0,1,0,0,
plate17,b,6,m,0,0,0,0,0,0,
plate17,b,7,m,0,0,0,0,0,0,
plate17,b,8,m,0,0,0,0,0,0,
plate17,b,9,m,0,0,0,0,0,1,
plate17,b,10,m,0,0,0,0,0,0,
plate17,b,11,m,0,0,0,0,0,0,
plate17,b,12,m,0,0,0,0,0,0,
plate17,c,1,f,1,1,0,1,1,0,
plate17,c,2,f,0,0,0,0,0,0,
plate17,c,3,f,1,1,0,1,1,0,
plate17,c,4,f,1,1,0,1,1,0,
plate17,c,5,f,0,0,0,0,0,1,
plate17,c,6,f,0,0,0,0,0,0,
plate17,c,7,f,0,0,0,0,0,0,
plate17,c,8,f,1,0,1,0,1,0,
plate17,c,9,f,0,0,0,0,1,0,
plate17,c,10,f,0,0,0,0,0,0,
plate17,c,11,f,0,0,0,0,0,0,
plate17,c,12,f,0,0,0,0,0,0,
plate17,d,1,m,1,1,0,1,1,0,
plate17,d,2,m,0,0,0,0,0,0,
plate17,d,3,m,1,1,0,1,1,0,
plate17,d,4,m,0,0,0,0,NA,0,
plate17,d,5,m,0,0,0,0,0,0,
plate17,d,6,m,0,0,0,0,0,0,
plate17,d,7,m,1,0,1,0,0,0,
plate17,d,8,m,0,0,0,0,0,0,
plate17,d,9,m,1,0,1,1,1,0,
plate17,d,10,m,0,0,0,0,0,0,
plate17,d,11,m,1,1,0,1,1,0,
plate17,d,12,m,0,0,0,0,0,0,
plate17,e,1,f,0,0,0,0,0,0,
plate17,e,2,f,1,1,0,1,1,0,
plate17,e,3,f,0,0,0,0,0,1,
plate17,e,4,f,0,0,0,0,0,0,
plate17,e,5,f,0,0,0,0,0,0,
plate17,e,6,f,0,0,0,0,0,0,
plate17,e,7,f,0,0,0,0,0,0,
plate17,e,8,f,0,0,0,0,0,0,
plate17,e,9,f,0,0,0,0,0,0,
plate17,e,10,f,1,0,1,0,0,0,
plate17,e,11,f,0,0,0,0,0,0,
plate17,e,12,f,1,0,1,0,0,0,
plate17,f,1,m,0,0,0,0,0,0,
plate17,f,2,m,1,0,1,1,0,0,
plate17,f,3,m,0,0,0,0,0,0,
plate17,f,4,m,1,1,0,1,1,0,
plate17,f,5,m,1,0,1,0,0,0,
plate17,f,6,m,0,0,0,0,0,0,
plate17,f,7,m,0,0,0,0,0,0,
plate17,f,8,m,1,0,1,1,1,0,
plate17,f,9,m,0,0,0,0,0,0,
plate17,f,10,m,1,1,0,1,1,0,
plate17,f,11,m,1,1,0,1,1,0,
plate17,f,12,m,0,0,0,0,0,0,
plate17,g,1,f,0,0,0,0,0,0,
plate17,g,2,f,0,0,0,0,0,0,
plate17,g,3,f,0,0,0,0,0,1,
plate17,g,4,f,0,0,0,0,0,0,
plate17,g,5,f,0,0,0,0,0,0,
plate17,g,6,f,0,0,0,0,0,0,
plate17,g,7,f,0,0,0,0,0,0,
plate17,g,8,f,1,1,0,1,0,0,
plate17,g,9,f,0,0,0,0,0,0,
plate17,g,10,f,1,1,0,1,1,0,
plate17,g,11,f,0,0,0,0,0,0,
plate17,g,12,f,0,0,0,0,0,0,
plate17,h,1,m,0,0,0,0,0,0,
plate17,h,2,m,0,0,0,0,0,0,
plate17,h,3,m,0,0,0,0,0,0,
plate17,h,4,m,0,0,0,0,0,0,
plate17,h,5,m,0,0,0,0,0,0,
plate17,h,6,m,0,0,0,0,0,0,
plate17,h,7,m,0,0,0,0,0,0,
plate17,h,8,m,0,0,0,0,0,0,
plate17,h,9,m,0,0,0,0,0,0,
plate17,h,10,m,0,0,0,0,0,0,
plate17,h,11,m,0,0,0,0,0,0,
plate17,h,12,m,0,0,0,0,0,0,
plate18,a,1,m,0,0,0,0,0,0,
plate18,a,2,m,0,0,0,0,0,0,
plate18,a,3,m,0,0,0,0,0,0,
plate18,a,4,m,0,0,0,0,0,0,
plate18,a,5,m,0,0,0,0,0,0,
plate18,a,6,m,0,0,0,0,0,0,
plate18,a,7,m,0,0,0,0,0,0,
plate18,a,8,m,1,1,0,1,0,0,
plate18,a,9,m,0,0,0,0,0,0,
plate18,a,10,m,0,0,0,0,0,0,
plate18,a,11,m,0,0,0,0,0,0,
plate18,a,12,m,0,0,0,0,0,0,
plate18,b,1,f,0,0,0,0,0,0,
plate18,b,2,f,1,1,0,1,1,0,
plate18,b,3,f,0,0,0,0,0,0,
plate18,b,4,f,0,0,0,0,0,0,
plate18,b,5,f,1,0,1,1,0,0,
plate18,b,6,f,0,0,0,0,0,0,
plate18,b,7,f,0,0,0,0,0,0,
plate18,b,8,f,1,1,0,1,1,0,
plate18,b,9,f,0,0,0,0,0,0,
plate18,b,10,f,0,0,0,0,0,0,
plate18,b,11,f,0,0,0,0,0,0,
plate18,b,12,f,1,1,0,1,0,0,
plate18,c,1,f,0,0,0,0,0,0,
plate18,c,2,f,0,0,0,0,0,0,
plate18,c,3,f,1,0,1,0,0,0,
plate18,c,4,f,1,1,0,1,1,0,
plate18,c,5,f,1,1,0,1,0,0,
plate18,c,6,f,0,0,0,0,0,0,
plate18,c,7,f,0,0,0,0,0,0,
plate18,c,8,f,0,0,0,0,0,0,
plate18,c,9,f,1,1,0,0,1,0,
plate18,c,10,f,0,0,0,0,0,0,
plate18,c,11,f,1,1,0,0,0,0,
plate18,c,12,f,0,0,0,0,0,0,
plate18,d,1,m,0,0,0,0,0,0,
plate18,d,2,m,0,0,0,0,0,0,
plate18,d,3,m,0,0,0,0,0,0,
plate18,d,4,m,0,0,0,0,0,0,
plate18,d,5,m,0,0,0,0,0,0,
plate18,d,6,m,0,0,0,0,0,0,
plate18,d,7,m,0,0,0,0,0,0,
plate18,d,8,m,0,0,0,0,0,0,
plate18,d,9,m,0,0,0,0,0,0,
plate18,d,10,m,0,0,0,0,0,0,
plate18,d,11,m,0,0,0,0,0,0,
plate18,d,12,m,0,0,0,0,0,0,
plate18,e,1,f,0,0,0,0,0,0,
plate18,e,2,f,0,0,0,0,0,1,
plate18,e,3,f,0,0,0,0,0,0,
plate18,e,4,f,1,0,1,0,0,0,
plate18,e,5,f,0,0,0,0,0,0,
plate18,e,6,f,0,0,0,0,0,0,
plate18,e,7,f,1,0,1,0,0,0,
plate18,e,8,f,0,0,0,0,0,0,
plate18,e,9,f,0,0,0,0,0,0,
plate18,e,10,f,0,0,0,0,0,0,
plate18,e,11,f,0,0,0,0,0,0,
plate18,e,12,f,0,0,0,0,0,0,
plate18,f,1,m,0,0,0,0,0,0,
plate18,f,2,m,0,0,0,0,0,0,
plate18,f,3,m,0,0,0,0,0,0,
plate18,f,4,m,0,0,0,0,0,0,
plate18,f,5,m,0,0,0,0,0,0,
plate18,f,6,m,0,0,0,0,1,0,
plate18,f,7,m,0,0,0,0,0,0,
plate18,f,8,m,0,0,0,0,0,0,
plate18,f,9,m,0,0,0,0,0,0,
plate18,f,10,m,0,0,0,0,0,0,
plate18,f,11,m,0,0,0,0,0,0,
plate18,f,12,m,0,0,0,0,0,0,
plate18,g,1,f,1,1,0,1,1,0,
plate18,g,2,f,0,0,0,0,0,0,
plate18,g,3,f,1,0,1,0,0,0,
plate18,g,4,f,0,0,0,0,0,0,
plate18,g,5,f,0,0,0,0,0,0,
plate18,g,6,f,1,1,0,1,1,0,
plate18,g,7,f,0,0,0,0,0,0,
plate18,g,8,f,1,0,1,0,0,0,
plate18,g,9,f,0,0,0,0,0,0,
plate18,g,10,f,0,0,0,0,0,0,
plate18,g,11,f,0,0,0,0,0,0,
plate18,g,12,f,0,0,0,0,0,0,
plate18,h,1,m,0,0,0,0,0,0,
plate18,h,2,m,1,0,1,0,0,0,
plate18,h,3,m,0,0,0,0,0,0,
plate18,h,4,m,0,0,0,0,0,0,
plate18,h,5,m,0,0,0,0,0,0,
plate18,h,6,m,0,0,0,0,0,0,
plate18,h,7,m,0,0,0,0,0,0,
plate18,h,8,m,0,0,0,0,0,0,
plate18,h,9,m,0,0,0,0,0,0,
plate18,h,10,m,0,0,0,0,0,0,
plate18,h,11,m,0,0,0,0,0,0,
plate18,h,12,m,0,0,0,0,0,0,
plate19,a,1,f,1,1,0,1,1,0,
plate19,a,2,f,1,0,1,0,0,0,
plate19,a,3,f,0,0,0,0,0,0,
plate19,a,4,f,0,0,0,0,0,0,
plate19,a,5,f,1,1,0,1,1,0,
plate19,a,6,f,1,0,1,0,0,0,
plate19,a,7,f,1,1,0,1,1,0,
plate19,a,8,f,0,0,0,0,0,0,
plate19,a,9,f,0,0,0,0,0,0,
plate19,a,10,f,0,0,0,0,0,0,
plate19,a,11,f,0,0,0,0,0,0,
plate19,a,12,f,1,1,0,1,0,0,
plate19,b,1,m,0,0,0,0,0,0,
plate19,b,2,m,0,0,0,0,0,0,
plate19,b,3,m,0,0,0,0,0,0,
plate19,b,4,m,0,0,0,0,0,0,
plate19,b,5,m,0,0,0,0,0,0,
plate19,b,6,m,0,0,0,0,0,0,
plate19,b,7,m,0,0,0,0,0,0,
plate19,b,8,m,0,0,0,0,0,0,
plate19,b,9,m,0,0,0,0,0,0,
plate19,b,10,m,1,0,1,1,0,0,
plate19,b,11,m,0,0,0,0,0,0,
plate19,b,12,m,0,0,0,0,0,0,
plate19,c,1,f,0,0,0,0,0,0,
plate19,c,2,f,0,0,0,0,0,0,
plate19,c,3,f,1,0,1,0,0,0,
plate19,c,4,f,0,0,0,0,0,0,
plate19,c,5,f,0,0,0,0,0,0,
plate19,c,6,f,0,0,0,0,0,0,
plate19,c,7,f,0,0,0,0,0,0,
plate19,c,8,f,0,0,0,0,0,0,
plate19,c,9,f,0,0,0,0,0,0,
plate19,c,10,f,0,0,0,0,0,0,
plate19,c,11,f,0,0,0,0,0,0,
plate19,c,12,f,0,0,0,0,0,0,
plate19,d,1,m,0,0,0,0,0,0,
plate19,d,2,m,1,1,0,0,0,0,
plate19,d,3,m,0,0,0,0,0,0,
plate19,d,4,m,0,0,0,0,0,0,
plate19,d,5,m,0,0,0,0,0,0,
plate19,d,6,m,0,0,0,0,0,0,
plate19,d,7,m,0,0,0,0,0,0,
plate19,d,8,m,0,0,0,0,0,0,
plate19,d,9,m,0,0,0,0,0,0,
plate19,d,10,m,0,0,0,0,0,0,
plate19,d,11,m,1,1,0,1,1,0,
plate19,d,12,m,1,1,0,1,0,0,
plate19,e,1,f,0,0,0,0,1,0,
plate19,e,2,f,0,0,0,0,0,0,
plate19,e,3,f,0,0,0,0,0,0,
plate19,e,4,f,0,0,0,0,0,0,
plate19,e,5,f,1,1,0,1,1,0,
plate19,e,6,f,0,0,0,0,0,1,
plate19,e,7,f,1,0,1,0,0,0,
plate19,e,8,f,1,1,0,0,1,0,
plate19,e,9,f,0,0,0,0,0,0,
plate19,e,10,f,0,0,0,0,0,0,
plate19,e,11,f,0,0,0,0,0,0,
plate19,e,12,f,0,0,0,0,0,0,
plate19,f,1,m,1,1,0,1,1,0,
plate19,f,2,m,1,1,0,1,1,0,
plate19,f,3,m,1,0,1,1,1,0,
plate19,f,4,m,0,0,0,0,0,0,
plate19,f,5,m,0,0,0,0,0,0,
plate19,f,6,m,0,0,0,0,0,0,
plate19,f,7,m,1,0,1,0,NA,0,
plate19,f,8,m,0,0,0,0,0,1,
plate19,f,9,m,0,0,0,0,0,0,
plate19,f,10,m,0,0,0,0,0,0,
plate19,f,11,m,0,0,0,0,0,1,
plate19,f,12,m,1,1,0,1,0,0,
plate19,g,1,f,0,0,0,0,0,0,
plate19,g,2,f,0,0,0,0,0,0,
plate19,g,3,f,1,1,0,1,1,0,
plate19,g,4,f,0,0,0,0,0,1,
plate19,g,5,f,0,0,0,0,0,0,
plate19,g,6,f,1,1,0,1,1,0,
plate19,g,7,f,0,0,0,0,0,0,
plate19,g,8,f,0,0,0,0,0,0,
plate19,g,9,f,0,0,0,0,0,0,
plate19,g,10,f,1,1,0,1,1,0,
plate19,g,11,f,0,0,0,0,0,0,
plate19,g,12,f,1,1,0,1,0,0,
plate19,h,1,m,1,1,0,1,1,0,
plate19,h,2,m,0,0,0,0,0,0,
plate19,h,3,m,1,0,1,1,0,0,
plate19,h,4,m,0,0,0,0,0,0,
plate19,h,5,m,0,0,0,0,0,0,
plate19,h,6,m,0,0,0,0,0,0,
plate19,h,7,m,0,0,0,0,0,0,
